MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
5878,,"Infantry Positions",,,,,39.31301,-77.76544,"343 Campground Road","Bolivar","Jefferson County",West Virginia,"Marker can be reached from Campground Road. ",,http://www.hmdb.org/m.asp?m=5878
5879,,"Gun Position #6",,,,,39.31210,-77.76509,"343 Campground Road","Bolivar","Jefferson County",West Virginia,"Marker can be reached from Campground Road. ",,http://www.hmdb.org/m.asp?m=5879
5889,,"Struggle to the Heights","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.31128,-77.75949,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Shoreline Drive. ",,http://www.hmdb.org/m.asp?m=5889
5894,,"<i>The Fate of Harpers Ferry was sealed.</i>","A.P. Hill","Harpers Ferry National Historical Park",,"National Park Service, U.S. Department of the Interior",39.31064,-77.76087,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Shoreline Drive. <font color=red> Reported unreadable.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=5894
5896,,"Sheridan Dug In","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30787,-77.76442,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Shoreline Drive. ",,http://www.hmdb.org/m.asp?m=5896
7816,,"Five Rounds into the Darkness","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.32660,-77.76551,,"Bolivar","Jefferson County",West Virginia,"Marker is on Bakerton Road (County Road 27), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=7816
7839,,"Confederates Converge","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.32170,-77.77755,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Bakerton Road (County Road 27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=7839
7866,,"Fake Attack - September 14th","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.32050,-77.77775,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Bakerton Road (County Route 27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=7866
7924,,"Battle of Harpers Ferry","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.31601,-77.77956,,"Millville","Jefferson County",West Virginia,"Marker can be reached from Bloomery Road (County Road 27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=7924
7926,,"Setting the Trap / Jackson Arrives","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30768,-77.77753,,"Millville","Jefferson County",West Virginia,"Marker is on Bloomery Road (County Road 27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=7926
7929,,"Setting the Trap","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30629,-77.78230,,"Millville","Jefferson County",West Virginia,"Marker can be reached from Bloomery Road (County Road 27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=7929
8316,,"Holy Ground","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30805,-77.76171,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Murphy Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=8316
8317,,"Pilgrimage","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30803,-77.76171,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Murphy Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=8317
8318,,"A Moving Symbol","Harpers Ferry National Historical Park","National Park Service, U.S. Department of the Interior",,"National Park Service, U.S. Department of the Interior",39.30801,-77.76171,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Murphy Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=8318
8541,,"Simpson Creek Covered Bridge",,,"1983","West Virginia Department of Culture and History",39.30857,-80.27937,,"Bridgeport","Harrison County",West Virginia,"Marker is on Despard-Summit Park Road (County Route 24/7) near Bridgeport-Meadowbrook Road (County Route 24). <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=8541
9226,,"Maslin House",,"Civil War 1861–1865",,,39.06000,-78.96940,"131 S Main St","Moorefield","Hardy County",West Virginia,"Marker is on South Main Street (U.S. 220) south of Winchester Avenue (Old West Virginia Route 55), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=9226
9233,,"Moorefield",,,"1980","West Virginia Department of Culture and History",39.06204,-78.96960,"14 N Main St","Moorefield","Hardy County",West Virginia,"Marker is at the intersection of North Main Street (U.S. 220) and Winchester Avenue (Old West Virginia Route 55), on the left when traveling south on North Main Street. ",,http://www.hmdb.org/m.asp?m=9233
9236,,"Presbyterian Church",,,,"Moorefield Presbyterian Church",39.06170,-78.96966,"109 South Main Street","Moorefield","Hardy County",West Virginia,"Marker is at the intersection of South Main Street (U.S. 220) and Winchester Avenue (Old West Virginia Route 55), on the left when traveling south on South Main Street. ",,http://www.hmdb.org/m.asp?m=9236
9264,,"Champe Rocks",,,"1963","West Virginia Historic Commission",38.89861,-79.31583,,"Seneca Rocks","Pendleton County",West Virginia,"Marker is on West Virginia Route 55 near Lower North Fork Road (County Highway 28/1), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=9264
9290,,"Pendleton County / Randolph County",,,"1964","West Virginia Historic Commission",38.89222,-79.46790,,"Harman","Randolph County",West Virginia,"Marker is on U.S. 33, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=9290
9355,,"Big Lime and Big Injun",,,"1963","the West Virginia Historic Commission and sponsored by the W. Va. Centennial Committee of the Oil and Natural Gas industry",38.92806,-79.52395,,"Harman","Randolph County",West Virginia,"Marker is on West Virginia Route 32 north of U.S. 33, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=9355
9360,,"Elkins",,,,,38.92270,-79.84300,,"Elkins","Randolph County",West Virginia,"Marker is at the intersection of Randolph Avenue (U.S. 33) and High Street, on the right when traveling west on Randolph Avenue. ",,http://www.hmdb.org/m.asp?m=9360
9363,,"“Lest We Forget That Peace Has a Price”",,"Marines Lebanon 1983 Monument",,,38.92300,-79.84330,,"Elkins","Randolph County",West Virginia,"Marker is at the intersection of Randolph Avenue (U.S. 33) and Harman Lane, on the right when traveling west on Randolph Avenue. ",,http://www.hmdb.org/m.asp?m=9363
9371,,"Henry Gassaway Davis",,,,,38.92756,-79.84807,"450 Randolph Ave","Elkins","Randolph County",West Virginia,"Marker is at the intersection of Randolph Avenue and Sycamore Street and 5th Street and Kerens Avenue, on the right when traveling west on Randolph Avenue. ",,http://www.hmdb.org/m.asp?m=9371
9384,,"Ohio County / State of Pennsylvania",,,,,40.10338,-80.51902,,"Valley Grove","Ohio County",West Virginia,"Marker is on National Road (U.S. 40) near the state line, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=9384
9386,,"Ohio County / State of Ohio",,,,,40.07255,-80.73730,,"Wheeling","Ohio County",West Virginia,"Marker is on Zane Street (U.S. 40) near Bridge Park, on the right when traveling west. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=9386
10180,,"Lockwood House",,,,,39.32383,-77.73557,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from Fillmore Street, 0.1 miles east of Columbia Street. ",,http://www.hmdb.org/m.asp?m=10180
10203,,"Harper Cemetery",,,,,39.32378,-77.73457,,"Harpers Ferry","Jefferson County",West Virginia,"Marker is on Fillmore Street, 0.2 miles east of Columbia Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=10203
10645,,"John Thomas Marker","of Star Lodge #1, Charles Town",,"2002","Most Worshipful Prince Hall Grand Lodge of West Virginia, Free and Accepted Masons, Incorporated",39.28716,-77.86168,,"Charles Town","Jefferson County",West Virginia,"Marker is on South Lawrence Street, 0.1 miles south of West Washington Street. ",,http://www.hmdb.org/m.asp?m=10645
10662,,"Jefferson Rock",,,,,39.32244,-77.73494,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from Shenandoah Street (Business U.S. 340), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=10662
10900,,"John Brown Monument",,,,,39.32344,-77.72989,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from Potomac Street, 0 miles west of Shenadoah Street (Business U.S. 340), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=10900
10915,,"Brother Harry Ripley",,,,,38.81980,-81.71215,,"Ripley","Jackson County",West Virginia,"Marker is at the intersection of Court Street North and North Street West, on the left when traveling north on Court Street North. ",,http://www.hmdb.org/m.asp?m=10915
11019,,"Bloomery Iron Furnace / Bloomery Gap Skirmish",,,"1963","West Virginia Historic Commission",39.40830,-78.40189,,"Forks of Cacapon","Hampshire County",West Virginia,"Marker is on Bloomery Pike (West Virginia Route 127), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=11019
11221,,"Col. Ruby G. Bradley","U.S. Army Nurse Corps, 30 Years",,,"(donated by) Ruby’s lifelong friend Mardell DePue Cottle, R.N.",38.80180,-81.35056,,"Spencer","Roane County",West Virginia,"Marker is on Main Street (U.S. 33) east of Market Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=11221
11426,,"Ripley","McGrew / Hood Grist Mill","The Blue and Gray Trail",,"West Virginia Civil War Trails",38.81917,-81.71193,,"Ripley","Jackson County",West Virginia,"Marker is on Court Street north of Main Street (U.S. 33), on the right when traveling north. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=11426
11439,,"Ripley","Jackson County Courthouse","The Blue and Gray Trail",,"West Virginia Civil War Trails",38.81918,-81.71193,,"Ripley","Jackson County",West Virginia,"Marker is on Court Street north of Main Street (U.S. 33), on the right when traveling north. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=11439
11447,,"Spencer","The Siege of Spencer","The Blue and Gray Trail",,"Civil War Trails",38.80190,-81.35039,,"Spencer","Roane County",West Virginia,"Marker is on Main Street (U.S. 33), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=11447
11451,,"George Washington",,,"1932","The State of West Virginia",38.52858,-81.85723,,"Hometown","Putnam County",West Virginia,"Marker is on Charleston Road (Route 62) south of A Street (Local Road 35/11). ",,http://www.hmdb.org/m.asp?m=11451
11453,,"Washington’s Land",,,"2008","West Virginia Archives and History",38.52855,-81.85715,,"Hometown","Putnam County",West Virginia,"Marker is on Charleston Road (West Virginia Route 62) south of A Street (Local Road 35/11). ",,http://www.hmdb.org/m.asp?m=11453
11454,,"Andrew & Charles Lewis March",,,"1982","West Virginia Department of Culture and History",38.52866,-81.85723,,"Hometown","Putnam County",West Virginia,"Marker is on Charleston Road (West Virginia Route 62) south of A Street (Local Road 35/11). ",,http://www.hmdb.org/m.asp?m=11454
11599,,"Roane County / Jackson County",,,,,38.82500,-81.52080,"6361 Ripley Rd","Spencer","Roane County",West Virginia,"Marker is on Ripley Road (U.S. 33). ",,http://www.hmdb.org/m.asp?m=11599
12057,,"The Trap Closes",,,,,39.31659,-77.75716,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Shenandoah St.. ",,http://www.hmdb.org/m.asp?m=12057
12058,,"Early Travel",,,,,39.32296,-77.72865,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from South Potomac Street. ",,http://www.hmdb.org/m.asp?m=12058
12060,,"The Race to the Ohio",,,,"National Park Service, U.S. Department of the Interior",39.32294,-77.72864,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from South Potomac Street. ",,http://www.hmdb.org/m.asp?m=12060
12062,,"The Iron Horse Wins",,,,,39.32294,-77.72863,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from South Potomac Street. ",,http://www.hmdb.org/m.asp?m=12062
12064,,"The Mule Falters",,,,,39.32293,-77.72864,,"Harpers Ferry","Jefferson County",West Virginia,"Marker can be reached from South Potomac Street. ",,http://www.hmdb.org/m.asp?m=12064
12065,,"History in the Mountains",,,,,39.31653,-77.75649,,"Bolivar","Jefferson County",West Virginia,"Marker can be reached from Shenandoah St.. ",,http://www.hmdb.org/m.asp?m=12065
12066,,"""Beallair""",,,"1974","West Virginia Department of Archives and History",39.30545,-77.81670,"103 Old Country Club Rd","Charles Town","Jefferson County",West Virginia,"Marker is on Country Club Road, ½ mile north of US 340, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=12066
12068,,"""Travelers' Rest""",,,,,39.38785,-77.88553,,"Kearneysville","Jefferson County",West Virginia,"Marker is at the intersection of Kearneysville Rd. and Charles Town Road, on the left when traveling west on Kearneysville Rd.. ",,http://www.hmdb.org/m.asp?m=12068
12069,,"""Prato Rio""",,,"1970","West Virginia Department of Archives and History",39.34710,-77.93558,"11230 Leetown Rd","Kearneysville","Jefferson County",West Virginia,"Marker is on Kearneysville-Virginia Line Road, ½ mile west of Leestown Pike, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=12069
