MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
9468,,"Currituck County Old Jail",,,,,36.44983,-76.01593,,"Currituck","Currituck County",North Carolina,"Marker is on Courthouse Road (State Highway 1242) near Caratoke Highway (State Highway 168), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=9468
9498,"A-6","Thomas J. Jarvis",,,"1965","Archives and Highways Departments",36.20580,-75.86552,,"Jarvisburg","Currituck County",North Carolina,"Marker is on Caratoke Highway (U.S. 158), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=9498
9507,"A-62","Henry M. Shaw",,,"1967","Archives and Highway Departments",36.40515,-76.09338,,"Shawboro","Currituck County",North Carolina,"Marker is at the intersection of Shawboro Road (Route 34) and North Indiantown Road, in the median on Shawboro Road. ",,http://www.hmdb.org/m.asp?m=9507
9513,"B-26","R. A. Fessenden",,,"1975","Division of Archives and History",35.92893,-75.71830,,"Manteo","Dare County",North Carolina,"Marker can be reached from U.S. 64/264. ",,http://www.hmdb.org/m.asp?m=9513
9595,,"Kill Devil Hills Fire Rescue Memorial",,,"2002","Kill Devil Hills Fire Auxiliary",36.03035,-75.67132,"1634 North Croatan Highway","Kill Devil Hills","Dare County",North Carolina,"Marker is on North Croaton Highway (U.S. 158), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=9595
9625,,"Wright Brothers' Memorial",,,"1928","Citizens of Kitty Hawk, N.C.",36.06186,-75.70093,,"Kitty Hawk","Dare County",North Carolina,"Marker is on Moore Shore Road, 0.1 miles W. Kitty Hawk Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=9625
9631,,"Dare County's Tribute to Veterans",,,"1991","Dare County, North Carolina",36.01029,-75.66528,,"Kill Devil Hills","Dare County",North Carolina,"Memorial is on Veterans Drive near Town Hall Drive. ",,http://www.hmdb.org/m.asp?m=9631
9667,"B-31","The Wreck of the Huron",,,"1953","Archives Conservation and Highway Departments",35.97598,-75.63448,,"Nags Head","Dare County",North Carolina,"Marker is at the intersection of Virginia Dare Trail (State Highway 12) and East Bladen St, on the right when traveling north on Virginia Dare Trail. <font color=red> Reported missing.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=9667
9668,"A-33","Wreck Of The Metropolis",,,"2004","North Carolina Division of Archives and History",36.32657,-75.81752,,"Corolla","Currituck County",North Carolina,"Marker is at the intersection of Ocena Trail (State Highway 12) and Albacore Street, on the right when traveling north on Ocena Trail. ",,http://www.hmdb.org/m.asp?m=9668
9669,,"Deliverance",,,,"National Park Service, U.S. Department of the Interior",35.92784,-75.72364,,"Manteo","Dare County",North Carolina,"Marker is on Freedman's Colony Road near U.S. 64/264, on the right when traveling west. <font color=red> Reported permanently removed.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=9669
9670,,"Bondage",,,,"National Park Service, U.S. Department of the Interior",35.92784,-75.72364,,"Manteo","Dare County",North Carolina,"Marker is on Freedman's Colony Road near U.S. 64/264, on the right when traveling west. <font color=red> Reported permanently removed.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=9670
9671,,"The Promised Land",,,,"Fort Raleigh National Historic Site, National Park Service, U.S. Department of the Interior",35.92784,-75.72364,,"Manteo","Dare County",North Carolina,"Marker is on Freedman's Colony Road near U.S. 64/264, on the right when traveling west. <font color=red> Reported permanently removed.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=9671
9715,,"Monument to the Impossible",,,,"National Park Service, U.S. Department of the Interior",36.01454,-75.67043,,"Kill Devil Hills","Dare County",North Carolina,"",,http://www.hmdb.org/m.asp?m=9715
9767,,"Pitch, Roll and Yaw",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01454,-75.67043,,"Kill Devil Hills","Dare County",North Carolina,"",,http://www.hmdb.org/m.asp?m=9767
9768,,"Big Kill Devil Hill","26 Acres of Shifting Sand",,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01454,-75.67043,,"Kill Devil Hills","Dare County",North Carolina,"",,http://www.hmdb.org/m.asp?m=9768
9770,,"Field for Flight",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.02021,-75.66819,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Brothers National Monument Road. ",,http://www.hmdb.org/m.asp?m=9770
10126,,"Monument to a Century of Flight",,,"2003","Icarus International, Inc.",36.09740,-75.71511,,"Kitty Hawk","Dare County",North Carolina,"Marker is on Lunar Drive near N. Croatan Highwy (U.S. 158), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=10126
10146,,"Kill Devil Hills",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01965,-75.66876,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Brothers National Monument Road. ",,http://www.hmdb.org/m.asp?m=10146
10149,,"The 1901 Glider",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01884,-75.66868,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Brothers National Monument Road. ",,http://www.hmdb.org/m.asp?m=10149
10150,,"The 1902 Glider",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01884,-75.66868,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Brothers National Monument Road. ",,http://www.hmdb.org/m.asp?m=10150
10151,,"The 1903 Flyer",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01884,-75.66868,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Brothers National Monument Road. ",,http://www.hmdb.org/m.asp?m=10151
10179,,"Experiments",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01641,-75.66794,,"Kill Devil Hills","Dare County",North Carolina,"Marker is on Wright Brothers National Monument Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=10179
10181,,"12 Seconds that Changed the World",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01218,-75.66755,,"Kill Devil Hills","Dare County",North Carolina,"Marker is on Wright Brothers National Monument Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=10181
10183,,"A hospitable people...",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01215,-75.66756,,"Kill Devil Hills","Dare County",North Carolina,"Marker is on Wright Brothers National Monument Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=10183
10185,,"The Conquest of the Air",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.01216,-75.66753,,"Kill Devil Hills","Dare County",North Carolina,"Marker is on Wright Brothers National Monument Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=10185
10380,,"Wright Brothers National Memorial",,,"1932",,36.01423,-75.66795,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from the intersection of Croatan Highway (U.S. 158) and Prospect Avenue. ",,http://www.hmdb.org/m.asp?m=10380
10433,,"Boathouse",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37470,-75.83147,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10433
10434,,"Corolla Schoolhouse","C. 1900",,,,36.37835,-75.83215,,"Corolla","Currituck County",North Carolina,"Marker is at the intersection of Schoolhouse lane and Corolla Village Road, on the left when traveling west on Schoolhouse lane. ",,http://www.hmdb.org/m.asp?m=10434
10437,,"Corolla Island Bridges",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37418,-75.83314,,"Corolla","Currituck County",North Carolina,"Marker can be reached from Ocean Trail (State Highway 12) near Club Road. ",,http://www.hmdb.org/m.asp?m=10437
10686,,"Duck Blinds",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37375,-75.83337,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10686
10687,,"First Swimming Pool on the Outer Banks",,,,"Whalehead Club Curritcuck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Education Resources Commission",36.37336,-75.83152,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10687
10688,,"Ray T. Adam's Landing Strip",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37264,-75.83360,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10688
10689,,"The Caretaker's Residence",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37458,-75.83110,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10689
10690,,"The Knights",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37287,-75.83169,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10690
10691,,"The Whalehead Club Restoration",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37294,-75.83335,,"Corolla","Currituck County",North Carolina,"Marker is at the intersection of Ocean Trail (State Highway 12) and Club Road on Ocean Trail. ",,http://www.hmdb.org/m.asp?m=10691
10719,,"Waterfowl Resting Area",,,,"Whalehead Club Currituck Heritage Park, Outer Banks Center for Wildlife Education, N.C. Wildlife Resources Commission",36.37402,-75.83331,,"Corolla","Currituck County",North Carolina,"Marker can be reached from the intersection of Ocean Trail (State Highway 12) and Club Road. ",,http://www.hmdb.org/m.asp?m=10719
11045,"L-38","North Carolina / South Carolina",,,"1941","Department of Conservation and Development",35.08959,-80.91821,,"Pineville","Mecklenburg County",North Carolina,"Marker is on Rock Hill Pineville Road (Highway 51) 0.1 miles west of Miller Road. ",,http://www.hmdb.org/m.asp?m=11045
11058,"O-38","The Block House",,,,"North Carolina Office of Archives and History",35.19726,-82.22846,,"Tryon","Polk County",North Carolina,"Marker is on S. Trade St (U.S. 176), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=11058
11084,,"Fontana Dam",,,,,35.45191,-83.80150,,"Fontana Village","Graham County",North Carolina,"Marker is on State Highway 1245, 1.2 miles north of Fontana Road (State Highway 28). ",,http://www.hmdb.org/m.asp?m=11084
11204,"O-73","Saluda Grade",,,"1987","Division of Archives and History",35.23619,-82.34888,,"Saluda","Polk County",North Carolina,"Marker is on W Main Street (U.S. 176), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=11204
11206,"O-2","Sidney Lanier",,,"1962","Archives and Highway Departments",35.22761,-82.23582,,"Tryon","Polk County",North Carolina,"Marker is on Lynn Road (State Highway 108) east of Mimosa Inn Lane. ",,http://www.hmdb.org/m.asp?m=11206
11210,"O-11","Stoneman's Raid",,,"1940","State Historical Commission",35.22866,-82.23362,,"Tryon","Polk County",North Carolina,"Marker is at the intersection of Lynn Road (State Highway 108) and Old Howard Gap Road and Story Road, on the right when traveling south on Lynn Road. ",,http://www.hmdb.org/m.asp?m=11210
11214,"O-77","Tryon Mountain",,,"1989","Division of Archives and History",35.23216,-82.23052,,"Tryon","Polk County",North Carolina,"Marker is at the intersection of Skyuka Road and Lynn Street (State Highway 108) on Skyuka Road. ",,http://www.hmdb.org/m.asp?m=11214
11219,"O-52","""Old Bill"" Williams",,,"1959","Archives and Highway Departments",35.25179,-82.19874,,"Columbus","Polk County",North Carolina,"Marker is on W. Mills Street (State Highway 108) near Hampton Court. ",,http://www.hmdb.org/m.asp?m=11219
11233,,"Tryon Peak",,,,"Unaka Chapter, N.C. Society Daughters of American Colonists",35.22238,-82.25198,,"Tryon","Polk County",North Carolina,"Marker is at the intersection of Harmom Field Road and N.Trade Street (U.S. 176) on Harmom Field Road. ",,http://www.hmdb.org/m.asp?m=11233
11236,,"Dr. Columbus Mills",,,,,35.25202,-82.19827,,"Columbus","Polk County",North Carolina,"Marker is on W mills St. (State Highway 108). ",,http://www.hmdb.org/m.asp?m=11236
11285,"N-38","Elisha Mitchell",,"1793 ~ 1857","1988","Division of Archives and History",35.76635,-82.26543,"2388 State Highway 128","Burnsville","Yancey County",North Carolina,"Marker is on State Highway 128. ",,http://www.hmdb.org/m.asp?m=11285
11286,"A-15","Dividing Line",,,"1967","Archives and Highway Departments",36.53716,-75.92757,,"Knotts Island","Currituck County",North Carolina,"Marker is on Marsh Causeway (County Route 615) near Knotts Island Road. ",,http://www.hmdb.org/m.asp?m=11286
